date,country,product,hs_code,import_volume_tons,import_price_per_ton,treated,post_treatment,tariff_rate,year,month,year_month
2016-08-01,Brazil,Steel-HotRolled,7208,459.77087070453183,533.3020449146145,True,False,0.0,2016,8,2016-08
2016-09-01,Brazil,Steel-HotRolled,7208,456.57702605631926,510.6537923218101,True,False,0.0,2016,9,2016-09
2016-10-01,Brazil,Steel-HotRolled,7208,383.57589103042665,666.4999034949262,True,False,0.0,2016,10,2016-10
2016-11-01,Brazil,Steel-HotRolled,7208,586.1850118988124,653.4219629656783,True,False,0.0,2016,11,2016-11
2016-12-01,Brazil,Steel-HotRolled,7208,487.47678926530904,633.709854905185,True,False,0.0,2016,12,2016-12
2017-01-01,Brazil,Steel-HotRolled,7208,592.9798095682073,583.3984949187579,True,False,0.0,2017,1,2017-01
2017-02-01,Brazil,Steel-HotRolled,7208,732.1183206482493,684.1133899476322,True,False,0.0,2017,2,2017-02
2017-03-01,Brazil,Steel-HotRolled,7208,615.9276869627752,646.2905202717375,True,False,0.0,2017,3,2017-03
2017-04-01,Brazil,Steel-HotRolled,7208,645.8581840155639,549.9967263156341,True,False,0.0,2017,4,2017-04
2017-05-01,Brazil,Steel-HotRolled,7208,595.7116963109552,618.2647560961057,True,False,0.0,2017,5,2017-05
2017-06-01,Brazil,Steel-HotRolled,7208,514.8784992578813,640.5071859414742,True,False,0.0,2017,6,2017-06
2017-07-01,Brazil,Steel-HotRolled,7208,700.0764895137143,687.7604573408165,True,False,0.0,2017,7,2017-07
2017-08-01,Brazil,Steel-HotRolled,7208,505.2000515392239,687.4839735050956,True,False,0.0,2017,8,2017-08
2017-09-01,Brazil,Steel-HotRolled,7208,649.4516577439501,707.382416779813,True,False,0.0,2017,9,2017-09
2017-10-01,Brazil,Steel-HotRolled,7208,561.6447281131623,634.9470346701326,True,False,0.0,2017,10,2017-10
2017-11-01,Brazil,Steel-HotRolled,7208,636.6167485210192,687.887298500244,True,False,0.0,2017,11,2017-11
2017-12-01,Brazil,Steel-HotRolled,7208,687.1394915020799,702.4882464807347,True,False,0.0,2017,12,2017-12
2018-01-01,Brazil,Steel-HotRolled,7208,734.9664536489502,649.3087098450927,True,False,0.0,2018,1,2018-01
2018-02-01,Brazil,Steel-HotRolled,7208,783.364155360994,687.4847810252351,True,False,0.0,2018,2,2018-02
2018-03-01,Brazil,Steel-HotRolled,7208,854.144565446895,647.9189847317008,True,False,0.0,2018,3,2018-03
2018-04-01,Brazil,Steel-HotRolled,7208,582.2239420348263,830.2997176062072,True,True,0.25,2018,4,2018-04
2018-05-01,Brazil,Steel-HotRolled,7208,391.3561497289164,801.1734799653925,True,True,0.25,2018,5,2018-05
2018-06-01,Brazil,Steel-HotRolled,7208,398.473951885426,848.359965427292,True,True,0.25,2018,6,2018-06
2018-07-01,Brazil,Steel-HotRolled,7208,443.6751616026625,804.0623998109482,True,True,0.25,2018,7,2018-07
2018-08-01,Brazil,Steel-HotRolled,7208,390.0209157580739,938.0289772133694,True,True,0.25,2018,8,2018-08
2018-09-01,Brazil,Steel-HotRolled,7208,518.5907377575534,859.7435361443535,True,True,0.25,2018,9,2018-09
2018-10-01,Brazil,Steel-HotRolled,7208,400.63485452780276,848.1615036824766,True,True,0.25,2018,10,2018-10
2018-11-01,Brazil,Steel-HotRolled,7208,462.8263479547812,796.9059568704765,True,True,0.25,2018,11,2018-11
2018-12-01,Brazil,Steel-HotRolled,7208,422.6967596932491,769.5079644538757,True,True,0.25,2018,12,2018-12
2019-01-01,Brazil,Steel-HotRolled,7208,497.45423419539594,884.2654051057315,True,True,0.25,2019,1,2019-01
2019-02-01,Brazil,Steel-HotRolled,7208,451.102254687279,932.3513646379215,True,True,0.25,2019,2,2019-02
2019-03-01,Brazil,Steel-HotRolled,7208,404.9925752748246,790.1100057499286,True,True,0.25,2019,3,2019-03
2019-04-01,Brazil,Steel-HotRolled,7208,511.23804226418986,914.2607185253834,True,True,0.25,2019,4,2019-04
2019-05-01,Brazil,Steel-HotRolled,7208,607.4570768593402,845.5735553822909,True,True,0.25,2019,5,2019-05
2019-06-01,Brazil,Steel-HotRolled,7208,542.4010625073472,869.351593463966,True,True,0.25,2019,6,2019-06
2019-07-01,Brazil,Steel-HotRolled,7208,428.5654525044385,917.2156769993602,True,True,0.25,2019,7,2019-07
2019-08-01,Brazil,Steel-HotRolled,7208,476.3942269838948,802.7331764647561,True,True,0.25,2019,8,2019-08
2019-09-01,Brazil,Steel-HotRolled,7208,534.8655262294421,948.2443849990777,True,True,0.25,2019,9,2019-09
2019-10-01,Brazil,Steel-HotRolled,7208,386.4898919772137,904.5985696049956,True,True,0.25,2019,10,2019-10
2019-11-01,Brazil,Steel-HotRolled,7208,490.91476397120545,901.7123407595477,True,True,0.25,2019,11,2019-11
2019-12-01,Brazil,Steel-HotRolled,7208,439.7271134615935,860.5620783389735,True,True,0.25,2019,12,2019-12
2020-01-01,Brazil,Steel-HotRolled,7208,506.54594467564164,952.6909929244496,True,True,0.25,2020,1,2020-01
2020-02-01,Brazil,Steel-HotRolled,7208,570.4887500290738,882.2105120598669,True,True,0.25,2020,2,2020-02
2020-03-01,Brazil,Steel-HotRolled,7208,597.7024032986259,766.8699542097562,True,True,0.25,2020,3,2020-03
2020-04-01,Brazil,Steel-HotRolled,7208,622.939082474859,823.6937386186512,True,True,0.25,2020,4,2020-04
2020-05-01,Brazil,Steel-HotRolled,7208,494.9294293947652,857.0558450579451,True,True,0.25,2020,5,2020-05
2020-06-01,Brazil,Steel-HotRolled,7208,403.3988893209321,970.119685794169,True,True,0.25,2020,6,2020-06
2020-07-01,Brazil,Steel-HotRolled,7208,443.48490990160815,934.6321863230744,True,True,0.25,2020,7,2020-07
2020-08-01,Brazil,Steel-HotRolled,7208,459.57346861219014,944.4979597067097,True,True,0.25,2020,8,2020-08
2020-09-01,Brazil,Steel-HotRolled,7208,464.98664182951916,863.6163732389487,True,True,0.25,2020,9,2020-09
2020-10-01,Brazil,Steel-HotRolled,7208,543.7496069742045,905.099684008257,True,True,0.25,2020,10,2020-10
2020-11-01,Brazil,Steel-HotRolled,7208,374.16885760051866,911.8504722736362,True,True,0.25,2020,11,2020-11
2020-12-01,Brazil,Steel-HotRolled,7208,632.5569842975733,976.8106436214476,True,True,0.25,2020,12,2020-12
2016-01-01,Brazil,Steel-ColdRolled,7209,504.1010899194106,683.9415685581679,True,False,0.0,2016,1,2016-01
2016-02-01,Brazil,Steel-ColdRolled,7209,530.0446667517026,823.2978870794071,True,False,0.0,2016,2,2016-02
2016-03-01,Brazil,Steel-ColdRolled,7209,595.1451589173665,734.5823322426997,True,False,0.0,2016,3,2016-03
2016-04-01,Brazil,Steel-ColdRolled,7209,642.304580049179,727.3721929054848,True,False,0.0,2016,4,2016-04
2016-05-01,Brazil,Steel-ColdRolled,7209,531.8218390634472,706.5044084512411,True,False,0.0,2016,5,2016-05
2016-06-01,Brazil,Steel-ColdRolled,7209,524.6299055439453,718.9155547554489,True,False,0.0,2016,6,2016-06
2016-07-01,Brazil,Steel-ColdRolled,7209,562.8222157727736,727.4089696052088,True,False,0.0,2016,7,2016-07
2016-08-01,Brazil,Steel-ColdRolled,7209,548.1826339868087,723.4798715139194,True,False,0.0,2016,8,2016-08
2016-09-01,Brazil,Steel-ColdRolled,7209,496.3976392737068,619.600761666202,True,False,0.0,2016,9,2016-09
2016-10-01,Brazil,Steel-ColdRolled,7209,571.093178394542,754.4033546502876,True,False,0.0,2016,10,2016-10
2016-11-01,Brazil,Steel-ColdRolled,7209,602.1007582394739,576.3096988211535,True,False,0.0,2016,11,2016-11
2016-12-01,Brazil,Steel-ColdRolled,7209,716.6281028585546,734.1829808233102,True,False,0.0,2016,12,2016-12
2017-01-01,Brazil,Steel-ColdRolled,7209,676.3637112553138,687.2652680809703,True,False,0.0,2017,1,2017-01
2017-02-01,Brazil,Steel-ColdRolled,7209,665.3214908954058,690.0087284622753,True,False,0.0,2017,2,2017-02
2017-03-01,Brazil,Steel-ColdRolled,7209,585.7173279478146,859.68575581654,True,False,0.0,2017,3,2017-03
2017-04-01,Brazil,Steel-ColdRolled,7209,615.9282933622464,768.1762408980645,True,False,0.0,2017,4,2017-04
2017-05-01,Brazil,Steel-ColdRolled,7209,679.5050798016566,787.2581857264659,True,False,0.0,2017,5,2017-05
2017-06-01,Brazil,Steel-ColdRolled,7209,601.2814178857682,783.4378161381086,True,False,0.0,2017,6,2017-06
2017-07-01,Brazil,Steel-ColdRolled,7209,745.5061688928706,763.2733473661192,True,False,0.0,2017,7,2017-07
2017-08-01,Brazil,Steel-ColdRolled,7209,563.1209042765562,828.8366461764264,True,False,0.0,2017,8,2017-08
2017-09-01,Brazil,Steel-ColdRolled,7209,627.4144449718488,839.9736971113813,True,False,0.0,2017,9,2017-09
2017-10-01,Brazil,Steel-ColdRolled,7209,605.0772170213381,712.991724887093,True,False,0.0,2017,10,2017-10
2017-11-01,Brazil,Steel-ColdRolled,7209,706.7573649225822,716.3046579909535,True,False,0.0,2017,11,2017-11
2017-12-01,Brazil,Steel-ColdRolled,7209,642.6976598929275,741.760552398916,True,False,0.0,2017,12,2017-12
2018-01-01,Brazil,Steel-ColdRolled,7209,651.4396240055255,805.9106949769949,True,False,0.0,2018,1,2018-01
2018-02-01,Brazil,Steel-ColdRolled,7209,708.66139159719,814.6275622371759,True,False,0.0,2018,2,2018-02
2018-03-01,Brazil,Steel-ColdRolled,7209,819.5283451793986,819.8979208847828,True,False,0.0,2018,3,2018-03
2018-04-01,Brazil,Steel-ColdRolled,7209,433.71490915063396,1011.5888814241481,True,True,0.25,2018,4,2018-04
2018-05-01,Brazil,Steel-ColdRolled,7209,529.422786669348,893.0539623523284,True,True,0.25,2018,5,2018-05
2018-06-01,Brazil,Steel-ColdRolled,7209,467.30500523873934,1005.2656735694101,True,True,0.25,2018,6,2018-06
2018-07-01,Brazil,Steel-ColdRolled,7209,382.1452372480006,1047.2395815454506,True,True,0.25,2018,7,2018-07
2018-08-01,Brazil,Steel-ColdRolled,7209,380.5933411502081,981.4322813944063,True,True,0.25,2018,8,2018-08
2018-09-01,Brazil,Steel-ColdRolled,7209,376.0446131787098,979.4724266645621,True,True,0.25,2018,9,2018-09
2018-10-01,Brazil,Steel-ColdRolled,7209,315.5639621480476,902.1571505747195,True,True,0.25,2018,10,2018-10
2018-11-01,Brazil,Steel-ColdRolled,7209,536.4003797418729,939.5701644941737,True,True,0.25,2018,11,2018-11
2018-12-01,Brazil,Steel-ColdRolled,7209,367.6455737907769,870.610153638192,True,True,0.25,2018,12,2018-12
2019-01-01,Brazil,Steel-ColdRolled,7209,419.5903689232873,921.3069715691801,True,True,0.25,2019,1,2019-01
2019-02-01,Brazil,Steel-ColdRolled,7209,610.4923763699597,1056.1497570031875,True,True,0.25,2019,2,2019-02
2019-03-01,Brazil,Steel-ColdRolled,7209,445.3137241116709,1129.9364050992813,True,True,0.25,2019,3,2019-03
2019-04-01,Brazil,Steel-ColdRolled,7209,568.0365673965615,989.8094425235172,True,True,0.25,2019,4,2019-04
2019-05-01,Brazil,Steel-ColdRolled,7209,293.7070713844821,1140.4927840650814,True,True,0.25,2019,5,2019-05
2019-06-01,Brazil,Steel-ColdRolled,7209,357.2820649927303,924.257670170414,True,True,0.25,2019,6,2019-06
2019-07-01,Brazil,Steel-ColdRolled,7209,518.205282400723,1157.2261347549993,True,True,0.25,2019,7,2019-07
2019-08-01,Brazil,Steel-ColdRolled,7209,531.2904724911772,1056.378910722932,True,True,0.25,2019,8,2019-08
2019-09-01,Brazil,Steel-ColdRolled,7209,468.73157562489644,1076.7912712916973,True,True,0.25,2019,9,2019-09
2019-10-01,Brazil,Steel-ColdRolled,7209,490.3267388244358,1048.946719742285,True,True,0.25,2019,10,2019-10
2019-11-01,Brazil,Steel-ColdRolled,7209,461.6775827963907,1033.8947848376267,True,True,0.25,2019,11,2019-11
2019-12-01,Brazil,Steel-ColdRolled,7209,424.4526558349993,1025.8821956954605,True,True,0.25,2019,12,2019-12
2020-01-01,Brazil,Steel-ColdRolled,7209,381.49073893534614,1040.2929808994943,True,True,0.25,2020,1,2020-01
2020-02-01,Brazil,Steel-ColdRolled,7209,455.57440539817253,988.1989982359169,True,True,0.25,2020,2,2020-02
2020-03-01,Brazil,Steel-ColdRolled,7209,553.317061336511,1132.1521280352974,True,True,0.25,2020,3,2020-03
2020-04-01,Brazil,Steel-ColdRolled,7209,605.6554003971247,970.4519661971019,True,True,0.25,2020,4,2020-04
2020-05-01,Brazil,Steel-ColdRolled,7209,447.89038975722474,1115.2831865273401,True,True,0.25,2020,5,2020-05
2020-06-01,Brazil,Steel-ColdRolled,7209,426.81344548462675,1054.2205436001666,True,True,0.25,2020,6,2020-06
2020-07-01,Brazil,Steel-ColdRolled,7209,519.8164074268414,1016.7727105276361,True,True,0.25,2020,7,2020-07
2020-08-01,Brazil,Steel-ColdRolled,7209,470.99567498907595,1000.4945722845806,True,True,0.25,2020,8,2020-08
2020-09-01,Brazil,Steel-ColdRolled,7209,414.122426703659,1097.3077883119822,True,True,0.25,2020,9,2020-09
2020-10-01,Brazil,Steel-ColdRolled,7209,349.5550655007939,1108.2665853257822,True,True,0.25,2020,10,2020-10
2020-11-01,Brazil,Steel-ColdRolled,7209,489.43966508049886,1118.7394374473602,True,True,0.25,2020,11,2020-11
2020-12-01,Brazil,Steel-ColdRolled,7209,536.7935600548496,1168.3918640785353,True,True,0.25,2020,12,2020-12
2016-01-01,Brazil,Steel-Plate,7208.51,539.641837698593,630.9209118614867,True,False,0.0,2016,1,2016-01
2016-02-01,Brazil,Steel-Plate,7208.51,563.3396083204276,684.7514975098921,True,False,0.0,2016,2,2016-02
2016-03-01,Brazil,Steel-Plate,7208.51,570.1645052744278,661.8607679426018,True,False,0.0,2016,3,2016-03
2016-04-01,Brazil,Steel-Plate,7208.51,512.3839444112842,628.5291522873507,True,False,0.0,2016,4,2016-04
2016-05-01,Brazil,Steel-Plate,7208.51,446.054604615023,757.2279906457208,True,False,0.0,2016,5,2016-05
2016-06-01,Brazil,Steel-Plate,7208.51,436.71025734565364,633.4689297146128,True,False,0.0,2016,6,2016-06
2016-07-01,Brazil,Steel-Plate,7208.51,454.36945508231025,719.286067601111,True,False,0.0,2016,7,2016-07
2016-08-01,Brazil,Steel-Plate,7208.51,471.1134023237382,740.8825877790341,True,False,0.0,2016,8,2016-08
2016-09-01,Brazil,Steel-Plate,7208.51,439.9882031817099,693.7576964356377,True,False,0.0,2016,9,2016-09
2016-10-01,Brazil,Steel-Plate,7208.51,439.7175737973741,794.0477546442162,True,False,0.0,2016,10,2016-10
2016-11-01,Brazil,Steel-Plate,7208.51,438.18011857278657,701.8606769318054,True,False,0.0,2016,11,2016-11
2016-12-01,Brazil,Steel-Plate,7208.51,607.5332660699074,710.5175530674779,True,False,0.0,2016,12,2016-12
2017-01-01,Brazil,Steel-Plate,7208.51,579.3534255841719,685.4993236138619,True,False,0.0,2017,1,2017-01
2017-02-01,Brazil,Steel-Plate,7208.51,622.6493084141463,687.8558959153186,True,False,0.0,2017,2,2017-02
2017-03-01,Brazil,Steel-Plate,7208.51,704.7909337596183,813.6971960827502,True,False,0.0,2017,3,2017-03
2017-04-01,Brazil,Steel-Plate,7208.51,588.4175895439099,630.770245061888,True,False,0.0,2017,4,2017-04
2017-05-01,Brazil,Steel-Plate,7208.51,607.6288463736558,839.3948855580245,True,False,0.0,2017,5,2017-05
2017-06-01,Brazil,Steel-Plate,7208.51,529.7244074022702,793.7340738830915,True,False,0.0,2017,6,2017-06
2017-07-01,Brazil,Steel-Plate,7208.51,691.0775610557331,682.9634114311842,True,False,0.0,2017,7,2017-07
2017-08-01,Brazil,Steel-Plate,7208.51,590.7122067118294,799.6766244026841,True,False,0.0,2017,8,2017-08
2017-09-01,Brazil,Steel-Plate,7208.51,516.0654194259384,707.6638212746772,True,False,0.0,2017,9,2017-09
2017-10-01,Brazil,Steel-Plate,7208.51,513.546381823001,668.732650003971,True,False,0.0,2017,10,2017-10
2017-11-01,Brazil,Steel-Plate,7208.51,535.5541841200495,661.1051061283626,True,False,0.0,2017,11,2017-11
2017-12-01,Brazil,Steel-Plate,7208.51,622.556260119442,687.9613919849508,True,False,0.0,2017,12,2017-12
2018-01-01,Brazil,Steel-Plate,7208.51,673.7839433843061,650.3434263974113,True,False,0.0,2018,1,2018-01
2018-02-01,Brazil,Steel-Plate,7208.51,709.3756178545038,777.843506003664,True,False,0.0,2018,2,2018-02
2018-03-01,Brazil,Steel-Plate,7208.51,548.9698268071409,757.2009416320738,True,False,0.0,2018,3,2018-03
2018-04-01,Brazil,Steel-Plate,7208.51,544.1018312329295,826.2986670280575,True,True,0.25,2018,4,2018-04
2018-05-01,Brazil,Steel-Plate,7208.51,565.6554290128278,914.8889884870343,True,True,0.25,2018,5,2018-05
2018-06-01,Brazil,Steel-Plate,7208.51,369.62411081811933,894.1000079617992,True,True,0.25,2018,6,2018-06
2018-07-01,Brazil,Steel-Plate,7208.51,446.3370184391292,904.8522803534454,True,True,0.25,2018,7,2018-07
2018-08-01,Brazil,Steel-Plate,7208.51,432.2542096111253,856.9249731598729,True,True,0.25,2018,8,2018-08
2018-09-01,Brazil,Steel-Plate,7208.51,401.72706180270586,835.186846160941,True,True,0.25,2018,9,2018-09
2018-10-01,Brazil,Steel-Plate,7208.51,389.44263906403523,865.596802643831,True,True,0.25,2018,10,2018-10
2018-11-01,Brazil,Steel-Plate,7208.51,361.64775430576753,980.7768451109428,True,True,0.25,2018,11,2018-11
2018-12-01,Brazil,Steel-Plate,7208.51,523.8482590445701,952.0751822871732,True,True,0.25,2018,12,2018-12
2019-01-01,Brazil,Steel-Plate,7208.51,385.5890426495566,907.8467606158703,True,True,0.25,2019,1,2019-01
2019-02-01,Brazil,Steel-Plate,7208.51,578.3235668581708,935.569279509275,True,True,0.25,2019,2,2019-02
2019-03-01,Brazil,Steel-Plate,7208.51,670.8747154986272,952.5525276485073,True,True,0.25,2019,3,2019-03
2019-04-01,Brazil,Steel-Plate,7208.51,508.80783960894433,919.9259438614699,True,True,0.25,2019,4,2019-04
2019-05-01,Brazil,Steel-Plate,7208.51,491.1780678586712,931.9715685082117,True,True,0.25,2019,5,2019-05
2019-06-01,Brazil,Steel-Plate,7208.51,514.6081507516443,993.5485204733184,True,True,0.25,2019,6,2019-06
2019-07-01,Brazil,Steel-Plate,7208.51,382.56329046190376,878.4758864149954,True,True,0.25,2019,7,2019-07
2019-08-01,Brazil,Steel-Plate,7208.51,289.75460812014103,978.0155489994522,True,True,0.25,2019,8,2019-08
2019-09-01,Brazil,Steel-Plate,7208.51,341.37250453695947,843.549689166471,True,True,0.25,2019,9,2019-09
2019-10-01,Brazil,Steel-Plate,7208.51,462.5504899302507,1089.035974906505,True,True,0.25,2019,10,2019-10
2019-11-01,Brazil,Steel-Plate,7208.51,453.407181634508,1006.9015202714854,True,True,0.25,2019,11,2019-11
2019-12-01,Brazil,Steel-Plate,7208.51,487.1372018910674,962.0577380340605,True,True,0.25,2019,12,2019-12
2020-01-01,Brazil,Steel-Plate,7208.51,577.3932362240827,956.0057237021903,True,True,0.25,2020,1,2020-01
2020-02-01,Brazil,Steel-Plate,7208.51,549.7731619898841,991.7282859221928,True,True,0.25,2020,2,2020-02
2020-03-01,Brazil,Steel-Plate,7208.51,489.7182159767714,1030.486202175899,True,True,0.25,2020,3,2020-03
2020-04-01,Brazil,Steel-Plate,7208.51,523.6596731947956,943.501251706372,True,True,0.25,2020,4,2020-04
2020-05-01,Brazil,Steel-Plate,7208.51,562.3507382677803,939.9796649468661,True,True,0.25,2020,5,2020-05
2020-06-01,Brazil,Steel-Plate,7208.51,502.6135868026846,990.1258121745013,True,True,0.25,2020,6,2020-06
2020-07-01,Brazil,Steel-Plate,7208.51,560.0046674373683,1019.1843081097574,True,True,0.25,2020,7,2020-07
2020-08-01,Brazil,Steel-Plate,7208.51,461.2154901222432,1040.923847558415,True,True,0.25,2020,8,2020-08
2020-09-01,Brazil,Steel-Plate,7208.51,563.4905661762986,1031.306135930297,True,True,0.25,2020,9,2020-09
2020-10-01,Brazil,Steel-Plate,7208.51,469.80604200392264,937.9845159177917,True,True,0.25,2020,10,2020-10
2020-11-01,Brazil,Steel-Plate,7208.51,411.02897526934703,994.2283153735572,True,True,0.25,2020,11,2020-11
2020-12-01,Brazil,Steel-Plate,7208.51,474.2865848380538,1004.2774922447568,True,True,0.25,2020,12,2020-12
2016-01-01,Brazil,Aluminum,7601,534.498744367283,2304.2259247667844,True,False,0.0,2016,1,2016-01
2016-02-01,Brazil,Aluminum,7601,548.8798872385745,2307.6242893134117,True,False,0.0,2016,2,2016-02
2016-03-01,Brazil,Aluminum,7601,571.335581110759,1885.3178843217188,True,False,0.0,2016,3,2016-03
2016-04-01,Brazil,Aluminum,7601,494.5831664603843,2218.6405901929957,True,False,0.0,2016,4,2016-04
2016-05-01,Brazil,Aluminum,7601,460.52289428691694,2360.587456479332,True,False,0.0,2016,5,2016-05
2016-06-01,Brazil,Aluminum,7601,644.8063124257773,2480.5020858987277,True,False,0.0,2016,6,2016-06
2016-07-01,Brazil,Aluminum,7601,492.24178468023445,2539.3678000855916,True,False,0.0,2016,7,2016-07
2016-08-01,Brazil,Aluminum,7601,504.3846874857987,2228.672869083225,True,False,0.0,2016,8,2016-08
2016-09-01,Brazil,Aluminum,7601,444.49480023442953,2245.7653351780896,True,False,0.0,2016,9,2016-09
2016-10-01,Brazil,Aluminum,7601,473.25534140126376,2339.9932551380857,True,False,0.0,2016,10,2016-10
2016-11-01,Brazil,Aluminum,7601,539.2930485787399,2321.536099547001,True,False,0.0,2016,11,2016-11
2016-12-01,Brazil,Aluminum,7601,592.7703627309762,2541.553744362396,True,False,0.0,2016,12,2016-12
2017-01-01,Brazil,Aluminum,7601,664.4665601580992,2081.657957552817,True,False,0.0,2017,1,2017-01
2017-02-01,Brazil,Aluminum,7601,427.81936289806646,2518.440304378112,True,False,0.0,2017,2,2017-02
2017-03-01,Brazil,Aluminum,7601,529.9840976188434,2325.441289266888,True,False,0.0,2017,3,2017-03
2017-04-01,Brazil,Aluminum,7601,542.4709964650456,2058.8514429859165,True,False,0.0,2017,4,2017-04
2017-05-01,Brazil,Aluminum,7601,654.8597046153591,2520.611308213266,True,False,0.0,2017,5,2017-05
2017-06-01,Brazil,Aluminum,7601,546.761719945496,1941.976556582496,True,False,0.0,2017,6,2017-06
2017-07-01,Brazil,Aluminum,7601,524.2816663810638,2477.957504950848,True,False,0.0,2017,7,2017-07
2017-08-01,Brazil,Aluminum,7601,437.12010811487403,2452.2713458811313,True,False,0.0,2017,8,2017-08
2017-09-01,Brazil,Aluminum,7601,543.3517613120254,2532.9553039297916,True,False,0.0,2017,9,2017-09
2017-10-01,Brazil,Aluminum,7601,566.1409780002108,2270.739866404846,True,False,0.0,2017,10,2017-10
2017-11-01,Brazil,Aluminum,7601,673.9928626248368,2425.0987951472534,True,False,0.0,2017,11,2017-11
2017-12-01,Brazil,Aluminum,7601,617.9521595367551,2299.744839203118,True,False,0.0,2017,12,2017-12
2018-01-01,Brazil,Aluminum,7601,623.0038311606368,2319.2747223312654,True,False,0.0,2018,1,2018-01
2018-02-01,Brazil,Aluminum,7601,671.5886459441629,2787.2606925050522,True,False,0.0,2018,2,2018-02
2018-03-01,Brazil,Aluminum,7601,595.6074142801483,2213.0131939736934,True,False,0.0,2018,3,2018-03
2018-04-01,Brazil,Aluminum,7601,562.3644313594533,2972.759032821272,True,True,0.25,2018,4,2018-04
2018-05-01,Brazil,Aluminum,7601,390.0320446005063,3205.8232249817092,True,True,0.25,2018,5,2018-05
2018-06-01,Brazil,Aluminum,7601,377.0788345197352,3357.3777095842606,True,True,0.25,2018,6,2018-06
2018-07-01,Brazil,Aluminum,7601,455.3069403504452,2963.327592166356,True,True,0.25,2018,7,2018-07
2018-08-01,Brazil,Aluminum,7601,553.6456261725604,2955.7941735514123,True,True,0.25,2018,8,2018-08
2018-09-01,Brazil,Aluminum,7601,444.68215290069804,3128.2754941515423,True,True,0.25,2018,9,2018-09
2018-10-01,Brazil,Aluminum,7601,495.4151903700976,3363.6259706239257,True,True,0.25,2018,10,2018-10
2018-11-01,Brazil,Aluminum,7601,419.2128111799325,2969.3984548190715,True,True,0.25,2018,11,2018-11
2018-12-01,Brazil,Aluminum,7601,476.49791072043365,2995.922094923629,True,True,0.25,2018,12,2018-12
2019-01-01,Brazil,Aluminum,7601,618.5165435644967,3152.430218270562,True,True,0.25,2019,1,2019-01
2019-02-01,Brazil,Aluminum,7601,459.94212301132393,3174.103733832224,True,True,0.25,2019,2,2019-02
2019-03-01,Brazil,Aluminum,7601,395.8905282852729,2983.795929222125,True,True,0.25,2019,3,2019-03
2019-04-01,Brazil,Aluminum,7601,584.4351989680239,3052.386606901034,True,True,0.25,2019,4,2019-04
2019-05-01,Brazil,Aluminum,7601,402.64417629885463,3275.650884444802,True,True,0.25,2019,5,2019-05
2019-06-01,Brazil,Aluminum,7601,550.4278115997248,3320.935782677052,True,True,0.25,2019,6,2019-06
2019-07-01,Brazil,Aluminum,7601,516.2160764354362,3074.404064411775,True,True,0.25,2019,7,2019-07
2019-08-01,Brazil,Aluminum,7601,320.83421109725,3485.0347227441653,True,True,0.25,2019,8,2019-08
2019-09-01,Brazil,Aluminum,7601,399.9240120868398,3189.8533891039115,True,True,0.25,2019,9,2019-09
2019-10-01,Brazil,Aluminum,7601,533.0216552291078,3345.096481654516,True,True,0.25,2019,10,2019-10
2019-11-01,Brazil,Aluminum,7601,488.0540829061206,3641.440412702591,True,True,0.25,2019,11,2019-11
2019-12-01,Brazil,Aluminum,7601,432.7361327214893,3436.899862542298,True,True,0.25,2019,12,2019-12
2020-01-01,Brazil,Aluminum,7601,512.7384843672813,3334.072241079934,True,True,0.25,2020,1,2020-01
2020-02-01,Brazil,Aluminum,7601,644.3538704154312,3389.379093106974,True,True,0.25,2020,2,2020-02
2020-03-01,Brazil,Aluminum,7601,580.1972059287225,3501.9612913665246,True,True,0.25,2020,3,2020-03
2020-04-01,Brazil,Aluminum,7601,509.4102002312348,3178.699098548335,True,True,0.25,2020,4,2020-04
2020-05-01,Brazil,Aluminum,7601,443.75181044842253,2993.521240269824,True,True,0.25,2020,5,2020-05
2020-06-01,Brazil,Aluminum,7601,654.7155347455241,3158.6353276329837,True,True,0.25,2020,6,2020-06
2020-07-01,Brazil,Aluminum,7601,461.9684782310671,3317.28085921955,True,True,0.25,2020,7,2020-07
2020-08-01,Brazil,Aluminum,7601,486.1480143638115,3522.769749406916,True,True,0.25,2020,8,2020-08
2020-09-01,Brazil,Aluminum,7601,523.7605116269809,3289.7783708118673,True,True,0.25,2020,9,2020-09
2020-10-01,Brazil,Aluminum,7601,456.4954669816882,3455.334071285941,True,True,0.25,2020,10,2020-10
2020-11-01,Brazil,Aluminum,7601,472.26066553623394,3701.6928213795186,True,True,0.25,2020,11,2020-11
2020-12-01,Brazil,Aluminum,7601,556.8231213728689,3561.3384903447677,True,True,0.25,2020,12,2020-12
2016-01-01,Canada,Steel-HotRolled,7208,927.9457522400896,659.3267451592955,False,False,0.0,2016,1,2016-01
2016-02-01,Canada,Steel-HotRolled,7208,908.390259993255,543.7520664981193,False,False,0.0,2016,2,2016-02
2016-03-01,Canada,Steel-HotRolled,7208,954.3625542103171,577.7348690979921,False,False,0.0,2016,3,2016-03
2016-04-01,Canada,Steel-HotRolled,7208,840.6193117848944,640.1454729002445,False,False,0.0,2016,4,2016-04
2016-05-01,Canada,Steel-HotRolled,7208,1030.5939685720364,616.021035683331,False,False,0.0,2016,5,2016-05
2016-06-01,Canada,Steel-HotRolled,7208,885.0599615118756,699.7063173424914,False,False,0.0,2016,6,2016-06
